device,key,distribution,n,run,algorithm,wall_ms,gpu_ms,threads,maxseq,minseq,phase1_iterations,phase1_sequences,max_stack_depth,verified,gpuqsort_version,metallib_sha256,tuning_entry,os_version
Apple M5 Max,uint32,bucket,536870912,3,gpu-quicksort,372.680,365.374,512,65536,4096,17,66048,2,true,0.5.0,daefabcd5b9a6b33c15bbfb51561bd493900dc5a37ad5b75a09f8ca0da89ca3b,Apple M5 Max,Version 26.6.2 (Build 25G83)
Apple M5 Max,uint32,bucket,536870912,4,gpu-quicksort,375.577,367.094,512,65536,4096,17,66048,2,true,0.5.0,daefabcd5b9a6b33c15bbfb51561bd493900dc5a37ad5b75a09f8ca0da89ca3b,Apple M5 Max,Version 26.6.2 (Build 25G83)
Apple M5 Max,uint32,bucket,536870912,5,gpu-quicksort,373.628,366.035,512,65536,4096,17,66048,2,true,0.5.0,daefabcd5b9a6b33c15bbfb51561bd493900dc5a37ad5b75a09f8ca0da89ca3b,Apple M5 Max,Version 26.6.2 (Build 25G83)
Apple M5 Max,uint32,bucket,1073741824,1,gpu-quicksort,890.497,882.976,512,65536,4096,17,66048,2,true,0.5.0,daefabcd5b9a6b33c15bbfb51561bd493900dc5a37ad5b75a09f8ca0da89ca3b,Apple M5 Max,Version 26.6.2 (Build 25G83)
Apple M5 Max,uint32,bucket,1073741824,2,gpu-quicksort,892.657,884.789,512,65536,4096,17,66048,2,true,0.5.0,daefabcd5b9a6b33c15bbfb51561bd493900dc5a37ad5b75a09f8ca0da89ca3b,Apple M5 Max,Version 26.6.2 (Build 25G83)
Apple M5 Max,uint32,bucket,1073741824,3,gpu-quicksort,893.209,885.734,512,65536,4096,17,66048,2,true,0.5.0,daefabcd5b9a6b33c15bbfb51561bd493900dc5a37ad5b75a09f8ca0da89ca3b,Apple M5 Max,Version 26.6.2 (Build 25G83)
Apple M5 Max,uint32,bucket,1073741824,4,gpu-quicksort,888.690,881.688,512,65536,4096,17,66048,3,true,0.5.0,daefabcd5b9a6b33c15bbfb51561bd493900dc5a37ad5b75a09f8ca0da89ca3b,Apple M5 Max,Version 26.6.2 (Build 25G83)
Apple M5 Max,uint32,bucket,1073741824,5,gpu-quicksort,888.015,880.290,512,65536,4096,17,66048,3,true,0.5.0,daefabcd5b9a6b33c15bbfb51561bd493900dc5a37ad5b75a09f8ca0da89ca3b,Apple M5 Max,Version 26.6.2 (Build 25G83)
Apple M5 Max,uint32,gaussian,134217728,1,gpu-quicksort,96.942,90.960,512,16384,4096,16,22538,1,true,0.5.0,daefabcd5b9a6b33c15bbfb51561bd493900dc5a37ad5b75a09f8ca0da89ca3b,Apple M5 Max,Version 26.6.2 (Build 25G83)
Apple M5 Max,uint32,gaussian,134217728,2,gpu-quicksort,93.623,85.472,512,16384,4096,16,22538,1,true,0.5.0,daefabcd5b9a6b33c15bbfb51561bd493900dc5a37ad5b75a09f8ca0da89ca3b,Apple M5 Max,Version 26.6.2 (Build 25G83)
Apple M5 Max,uint32,gaussian,134217728,3,gpu-quicksort,94.950,85.461,512,16384,4096,16,22538,1,true,0.5.0,daefabcd5b9a6b33c15bbfb51561bd493900dc5a37ad5b75a09f8ca0da89ca3b,Apple M5 Max,Version 26.6.2 (Build 25G83)
Apple M5 Max,uint32,gaussian,134217728,4,gpu-quicksort,97.179,91.197,512,16384,4096,16,22538,1,true,0.5.0,daefabcd5b9a6b33c15bbfb51561bd493900dc5a37ad5b75a09f8ca0da89ca3b,Apple M5 Max,Version 26.6.2 (Build 25G83)
Apple M5 Max,uint32,gaussian,134217728,5,gpu-quicksort,95.610,90.036,512,16384,4096,16,22538,1,true,0.5.0,daefabcd5b9a6b33c15bbfb51561bd493900dc5a37ad5b75a09f8ca0da89ca3b,Apple M5 Max,Version 26.6.2 (Build 25G83)
Apple M5 Max,uint32,gaussian,268435456,1,gpu-quicksort,188.829,182.593,512,32768,4096,17,44983,1,true,0.5.0,daefabcd5b9a6b33c15bbfb51561bd493900dc5a37ad5b75a09f8ca0da89ca3b,Apple M5 Max,Version 26.6.2 (Build 25G83)
Apple M5 Max,uint32,gaussian,268435456,2,gpu-quicksort,189.905,183.120,512,32768,4096,17,44983,1,true,0.5.0,daefabcd5b9a6b33c15bbfb51561bd493900dc5a37ad5b75a09f8ca0da89ca3b,Apple M5 Max,Version 26.6.2 (Build 25G83)
Apple M5 Max,uint32,gaussian,268435456,3,gpu-quicksort,187.541,180.984,512,32768,4096,17,44983,1,true,0.5.0,daefabcd5b9a6b33c15bbfb51561bd493900dc5a37ad5b75a09f8ca0da89ca3b,Apple M5 Max,Version 26.6.2 (Build 25G83)
Apple M5 Max,uint32,gaussian,268435456,4,gpu-quicksort,188.500,181.824,512,32768,4096,17,44983,1,true,0.5.0,daefabcd5b9a6b33c15bbfb51561bd493900dc5a37ad5b75a09f8ca0da89ca3b,Apple M5 Max,Version 26.6.2 (Build 25G83)
Apple M5 Max,uint32,gaussian,268435456,5,gpu-quicksort,188.015,181.921,512,32768,4096,17,44983,1,true,0.5.0,daefabcd5b9a6b33c15bbfb51561bd493900dc5a37ad5b75a09f8ca0da89ca3b,Apple M5 Max,Version 26.6.2 (Build 25G83)
Apple M5 Max,uint32,gaussian,536870912,1,gpu-quicksort,371.640,364.276,512,65536,4096,17,66205,2,true,0.5.0,daefabcd5b9a6b33c15bbfb51561bd493900dc5a37ad5b75a09f8ca0da89ca3b,Apple M5 Max,Version 26.6.2 (Build 25G83)
Apple M5 Max,uint32,gaussian,536870912,2,gpu-quicksort,372.296,364.567,512,65536,4096,17,66205,2,true,0.5.0,daefabcd5b9a6b33c15bbfb51561bd493900dc5a37ad5b75a09f8ca0da89ca3b,Apple M5 Max,Version 26.6.2 (Build 25G83)
Apple M5 Max,uint32,gaussian,536870912,3,gpu-quicksort,371.001,363.462,512,65536,4096,17,66205,2,true,0.5.0,daefabcd5b9a6b33c15bbfb51561bd493900dc5a37ad5b75a09f8ca0da89ca3b,Apple M5 Max,Version 26.6.2 (Build 25G83)
Apple M5 Max,uint32,gaussian,536870912,4,gpu-quicksort,372.715,365.141,512,65536,4096,17,66205,2,true,0.5.0,daefabcd5b9a6b33c15bbfb51561bd493900dc5a37ad5b75a09f8ca0da89ca3b,Apple M5 Max,Version 26.6.2 (Build 25G83)
Apple M5 Max,uint32,gaussian,536870912,5,gpu-quicksort,371.425,364.182,512,65536,4096,17,66205,2,true,0.5.0,daefabcd5b9a6b33c15bbfb51561bd493900dc5a37ad5b75a09f8ca0da89ca3b,Apple M5 Max,Version 26.6.2 (Build 25G83)
Apple M5 Max,uint32,gaussian,1073741824,1,gpu-quicksort,934.572,926.132,512,65536,4096,18,89952,2,true,0.5.0,daefabcd5b9a6b33c15bbfb51561bd493900dc5a37ad5b75a09f8ca0da89ca3b,Apple M5 Max,Version 26.6.2 (Build 25G83)
Apple M5 Max,uint32,gaussian,1073741824,2,gpu-quicksort,932.365,924.280,512,65536,4096,18,89952,2,true,0.5.0,daefabcd5b9a6b33c15bbfb51561bd493900dc5a37ad5b75a09f8ca0da89ca3b,Apple M5 Max,Version 26.6.2 (Build 25G83)
Apple M5 Max,uint32,gaussian,1073741824,3,gpu-quicksort,930.046,921.644,512,65536,4096,18,89952,2,true,0.5.0,daefabcd5b9a6b33c15bbfb51561bd493900dc5a37ad5b75a09f8ca0da89ca3b,Apple M5 Max,Version 26.6.2 (Build 25G83)
Apple M5 Max,uint32,gaussian,1073741824,4,gpu-quicksort,932.397,923.983,512,65536,4096,18,89952,2,true,0.5.0,daefabcd5b9a6b33c15bbfb51561bd493900dc5a37ad5b75a09f8ca0da89ca3b,Apple M5 Max,Version 26.6.2 (Build 25G83)
